time,aX,aY,aZ,wX,wY,wZ,mX,mY,mZ
563934180133490,0.22818199,-0.035959005,9.796223,0.0013591739,7.406735E-4,-4.5433035E-4,21.736412,0.27555847,-40.230446
563934186913073,0.22818199,-0.035959005,9.796223,0.0013591739,7.406735E-4,-4.5433035E-4,21.620987,-0.08558655,-38.45968
563934185039011,0.23536429,-0.035959005,9.796223,0.0013591739,7.406735E-4,-4.5433035E-4,21.620987,-0.08558655,-38.45968
563934199756355,0.23536429,-0.035959005,9.796223,1.3744447E-4,0.0013515382,7.673991E-4,21.620987,-0.08558655,-38.45968
563934206913073,0.23536429,-0.035959005,9.796223,1.3744447E-4,0.0013515382,7.673991E-4,20.712555,0.31323242,-39.121803
563934204662657,0.22219674,-0.032367855,9.799815,1.3744447E-4,0.0013515382,7.673991E-4,20.712555,0.31323242,-39.121803
563934219380730,0.22219674,-0.032367855,9.799815,0.0013591739,0.0025732676,7.673991E-4,20.712555,0.31323242,-39.121803
563934226913073,0.22219674,-0.032367855,9.799815,0.0013591739,0.0025732676,7.673991E-4,21.752617,0.30760193,-39.410866
563934224286250,0.2305761,-0.037156053,9.801012,0.0013591739,0.0025732676,7.673991E-4,21.752617,0.30760193,-39.410866
563934239003594,0.2305761,-0.037156053,9.801012,1.3744447E-4,1.2980876E-4,-4.5433035E-4,21.752617,0.30760193,-39.410866
563934243909896,0.2233938,-0.041944258,9.801012,1.3744447E-4,1.2980876E-4,-4.5433035E-4,21.752617,0.30760193,-39.410866
563934246913073,0.2233938,-0.041944258,9.801012,1.3744447E-4,1.2980876E-4,-4.5433035E-4,21.440002,0.9911804,-40.19689
563934258627969,0.2233938,-0.041944258,9.801012,1.3744447E-4,0.0013515382,7.673991E-4,21.440002,0.9911804,-40.19689
563934266913073,0.2233938,-0.041944258,9.801012,1.3744447E-4,0.0013515382,7.673991E-4,21.296677,-0.85017395,-39.662804
563934263533490,0.22818199,-0.043141305,9.798618,1.3744447E-4,0.0013515382,7.673991E-4,21.296677,-0.85017395,-39.662804
563934278250834,0.22818199,-0.043141305,9.798618,7.483092E-4,7.406735E-4,7.673991E-4,21.296677,-0.85017395,-39.662804
563934286913073,0.22818199,-0.043141305,9.798618,7.483092E-4,7.406735E-4,7.673991E-4,20.714973,-1.6770477,-38.755028
563934283157136,0.23177314,-0.039550155,9.799814,7.483092E-4,7.406735E-4,7.673991E-4,20.714973,-1.6770477,-38.755028
563934297875209,0.23177314,-0.039550155,9.799814,7.483092E-4,0.0013515382,7.673991E-4,20.714973,-1.6770477,-38.755028
563934306913073,0.23177314,-0.039550155,9.799814,7.483092E-4,0.0013515382,7.673991E-4,20.43444,1.6350555,-38.232964
563934302780730,0.23536429,-0.037156053,9.812983,7.483092E-4,0.0013515382,7.673991E-4,20.43444,1.6350555,-38.232964
563934317498073,0.23536429,-0.037156053,9.812983,7.483092E-4,0.0013515382,0.0013782638,20.43444,1.6350555,-38.232964
563934326913073,0.23536429,-0.037156053,9.812983,7.483092E-4,0.0013515382,0.0013782638,20.866974,-0.103530884,-38.81521
563934322404375,0.23536429,-0.037156053,9.793829,7.483092E-4,0.0013515382,0.0013782638,20.866974,-0.103530884,-38.81521
563934337122448,0.23536429,-0.037156053,9.793829,1.3744447E-4,7.406735E-4,-4.5433035E-4,20.866974,-0.103530884,-38.81521
563934346913073,0.23536429,-0.037156053,9.793829,1.3744447E-4,7.406735E-4,-4.5433035E-4,20.99965,0.5767212,-39.748543
563934342027969,0.2329702,-0.035959005,9.8058,1.3744447E-4,7.406735E-4,-4.5433035E-4,20.99965,0.5767212,-39.748543
563934356745313,0.2329702,-0.035959005,9.8058,7.483092E-4,0.0019624028,7.673991E-4,20.99965,0.5767212,-39.748543
563934361651615,0.22937904,-0.034761958,9.815376,7.483092E-4,0.0019624028,7.673991E-4,20.99965,0.5767212,-39.748543
563934366913073,0.22937904,-0.034761958,9.815376,7.483092E-4,0.0019624028,7.673991E-4,20.7136,0.6003113,-39.10395
