time,X,Y,Z
410941854624601,-9.168347,-17.54741,-59.289707
410941857124601,-9.168347,-17.54741,-59.289707
410941857124601,-9.168347,-17.54741,-59.289707
410941859624601,-9.168347,-17.54741,-59.289707
410941859624601,-9.168347,-17.54741,-59.289707
410941862124601,-9.168347,-17.54741,-59.289707
410941862124601,-9.168347,-17.54741,-59.289707
410941864624601,-9.168347,-17.54741,-59.289707
410941865530642,-9.564277,-18.87659,-57.108997
410941864624601,-9.564277,-18.87659,-57.108997
410941867124601,-9.564277,-18.87659,-57.108997
410941867124601,-9.564277,-18.87659,-57.108997
410941869624601,-9.564277,-18.87659,-57.108997
410941869624601,-9.564277,-18.87659,-57.108997
410941872124601,-9.564277,-18.87659,-57.108997
410941874624601,-9.564277,-18.87659,-57.108997
410941872124601,-9.564277,-18.87659,-57.108997
410941875530642,-9.574604,-19.159084,-58.920403
410941874624601,-9.574604,-19.159084,-58.920403
410941877124601,-9.574604,-19.159084,-58.920403
410941877124601,-9.574604,-19.159084,-58.920403
410941879624601,-9.574604,-19.159084,-58.920403
410941879624601,-9.574604,-19.159084,-58.920403
410941882124601,-9.574604,-19.159084,-58.920403
410941882124601,-9.574604,-19.159084,-58.920403
410941884624601,-9.574604,-19.159084,-58.920403
410941885530642,-8.510605,-17.59542,-57.60066
410941884624601,-8.510605,-17.59542,-57.60066
410941887124601,-8.510605,-17.59542,-57.60066
410941887124601,-8.510605,-17.59542,-57.60066
410941889624601,-8.510605,-17.59542,-57.60066
410941889624601,-8.510605,-17.59542,-57.60066
410941892124601,-8.510605,-17.59542,-57.60066
410941892124601,-8.510605,-17.59542,-57.60066
410941894624601,-8.510605,-17.59542,-57.60066
410941895530642,-9.2166605,-18.606527,-59.697998
410941894624601,-9.2166605,-18.606527,-59.697998
410941897124601,-9.2166605,-18.606527,-59.697998
410941897124601,-9.2166605,-18.606527,-59.697998
410941899624601,-9.2166605,-18.606527,-59.697998
410941899624601,-9.2166605,-18.606527,-59.697998
410941902124601,-9.2166605,-18.606527,-59.697998
410941902124601,-9.2166605,-18.606527,-59.697998
410941904624601,-9.2166605,-18.606527,-59.697998
410941905530642,-8.339054,-17.437555,-56.69202
410941904624601,-8.339054,-17.437555,-56.69202
410941907124601,-8.339054,-17.437555,-56.69202
410941907124601,-8.339054,-17.437555,-56.69202
410941909624601,-8.339054,-17.437555,-56.69202
410941909624601,-8.339054,-17.437555,-56.69202
410941912124601,-8.339054,-17.437555,-56.69202
410941912124601,-8.339054,-17.437555,-56.69202
410941914624601,-8.339054,-17.437555,-56.69202
410941915530642,-8.194565,-17.973333,-59.096367
410941914624601,-8.194565,-17.973333,-59.096367
410941917124601,-8.194565,-17.973333,-59.096367
410941917124601,-8.194565,-17.973333,-59.096367
410941919624601,-8.194565,-17.973333,-59.096367
410941919624601,-8.194565,-17.973333,-59.096367
410941922124601,-8.194565,-17.973333,-59.096367
410941922124601,-8.194565,-17.973333,-59.096367
410941924624601,-8.194565,-17.973333,-59.096367
410941925530642,-8.700294,-18.150257,-58.64342
410941924624601,-8.700294,-18.150257,-58.64342
410941927124601,-8.700294,-18.150257,-58.64342
410941927124601,-8.700294,-18.150257,-58.64342
410941929624601,-8.700294,-18.150257,-58.64342
410941929624601,-8.700294,-18.150257,-58.64342
410941932124601,-8.700294,-18.150257,-58.64342
410941932124601,-8.700294,-18.150257,-58.64342
410941934624601,-8.700294,-18.150257,-58.64342
410941935530642,-9.519728,-17.97289,-58.97388
410941934624601,-9.519728,-17.97289,-58.97388
410941937124601,-9.519728,-17.97289,-58.97388
410941937124601,-9.519728,-17.97289,-58.97388
410941939624601,-9.519728,-17.97289,-58.97388
410941939624601,-9.519728,-17.97289,-58.97388
410941942124601,-9.519728,-17.97289,-58.97388
410941942124601,-9.519728,-17.97289,-58.97388
410941945530642,-8.397694,-18.77917,-58.911716
410941944624601,-8.397694,-18.77917,-58.911716
410941944624601,-8.397694,-18.77917,-58.911716
410941947124601,-8.397694,-18.77917,-58.911716
410941947124601,-8.397694,-18.77917,-58.911716
410941949624601,-8.397694,-18.77917,-58.911716
410941949624601,-8.397694,-18.77917,-58.911716
410941952124601,-8.397694,-18.77917,-58.911716
410941952124601,-8.397694,-18.77917,-58.911716
410941954624601,-8.397694,-18.77917,-58.911716
410941955530642,-10.695859,-18.360682,-59.74227
410941954624601,-10.695859,-18.360682,-59.74227
410941957124601,-10.695859,-18.360682,-59.74227
410941959624601,-10.695859,-18.360682,-59.74227
410941957124601,-10.695859,-18.360682,-59.74227
410941959624601,-10.695859,-18.360682,-59.74227
410941962124601,-10.695859,-18.360682,-59.74227
410941962124601,-10.695859,-18.360682,-59.74227
410941964624601,-10.695859,-18.360682,-59.74227
410941965530642,-9.18773,-17.931784,-58.208298
410941964624601,-9.18773,-17.931784,-58.208298
410941967124601,-9.18773,-17.931784,-58.208298
410941967124601,-9.18773,-17.931784,-58.208298
410941969624601,-9.18773,-17.931784,-58.208298
410941969624601,-9.18773,-17.931784,-58.208298
410941972124601,-9.18773,-17.931784,-58.208298
410941975530642,-9.471259,-16.915348,-58.717533
410941972124601,-9.471259,-16.915348,-58.717533
410941974624601,-9.471259,-16.915348,-58.717533
410941974624601,-9.471259,-16.915348,-58.717533
410941977124601,-9.471259,-16.915348,-58.717533
410941977124601,-9.471259,-16.915348,-58.717533
410941979624601,-9.471259,-16.915348,-58.717533
410941979624601,-9.471259,-16.915348,-58.717533
410941982124601,-9.471259,-16.915348,-58.717533
410941985530642,-9.156775,-17.277512,-58.69383
410941982124601,-9.156775,-17.277512,-58.69383
410941984624601,-9.156775,-17.277512,-58.69383
410941984624601,-9.156775,-17.277512,-58.69383
410941987124601,-9.156775,-17.277512,-58.69383
410941987124601,-9.156775,-17.277512,-58.69383
410941989624601,-9.156775,-17.277512,-58.69383
410941989624601,-9.156775,-17.277512,-58.69383
410941992124601,-9.156775,-17.277512,-58.69383
410941995530642,-9.137394,-16.893137,-59.77524
410941992124601,-9.137394,-16.893137,-59.77524
410941994624601,-9.137394,-16.893137,-59.77524
410941994624601,-9.137394,-16.893137,-59.77524
410941997124601,-9.137394,-16.893137,-59.77524
410941997124601,-9.137394,-16.893137,-59.77524
410941999624601,-9.137394,-16.893137,-59.77524
410941999624601,-9.137394,-16.893137,-59.77524
410942002124601,-9.137394,-16.893137,-59.77524
410942005530642,-8.891382,-18.690924,-58.318707
410942002124601,-8.891382,-18.690924,-58.318707
410942004624601,-8.891382,-18.690924,-58.318707
410942004624601,-8.891382,-18.690924,-58.318707
410942007124601,-8.891382,-18.690924,-58.318707
410942007124601,-8.891382,-18.690924,-58.318707
410942009624601,-8.891382,-18.690924,-58.318707
410942009624601,-8.891382,-18.690924,-58.318707
410942012124601,-8.891382,-18.690924,-58.318707
410942012124601,-8.891382,-18.690924,-58.318707
410942015530642,-10.607043,-16.356922,-57.248405
410942014624601,-10.607043,-16.356922,-57.248405
410942014624601,-10.607043,-16.356922,-57.248405
410942017124601,-10.607043,-16.356922,-57.248405
410942017124601,-10.607043,-16.356922,-57.248405
410942019624601,-10.607043,-16.356922,-57.248405
410942019624601,-10.607043,-16.356922,-57.248405
410942022124601,-10.607043,-16.356922,-57.248405
410942022124601,-10.607043,-16.356922,-57.248405
410942025530642,-8.224274,-18.640203,-59.826363
410942024624601,-8.224274,-18.640203,-59.826363
410942024624601,-8.224274,-18.640203,-59.826363
410942027124601,-8.224274,-18.640203,-59.826363
410942027124601,-8.224274,-18.640203,-59.826363
410942029624601,-8.224274,-18.640203,-59.826363
410942029624601,-8.224274,-18.640203,-59.826363
410942032124601,-8.224274,-18.640203,-59.826363
410942032124601,-8.224274,-18.640203,-59.826363
410942035530642,-9.674542,-17.719612,-58.380936
410942034624601,-9.674542,-17.719612,-58.380936
410942037124601,-9.674542,-17.719612,-58.380936
410942034624601,-9.674542,-17.719612,-58.380936
410942037124601,-9.674542,-17.719612,-58.380936
410942039624601,-9.674542,-17.719612,-58.380936
410942039624601,-9.674542,-17.719612,-58.380936
410942042124601,-9.674542,-17.719612,-58.380936
410942042124601,-9.674542,-17.719612,-58.380936
410942045530642,-9.644055,-17.060616,-58.410645
410942044624601,-9.644055,-17.060616,-58.410645
410942044624601,-9.644055,-17.060616,-58.410645
410942047124601,-9.644055,-17.060616,-58.410645
410942047124601,-9.644055,-17.060616,-58.410645
410942049624601,-9.644055,-17.060616,-58.410645
410942049624601,-9.644055,-17.060616,-58.410645
410942052124601,-9.644055,-17.060616,-58.410645
410942052124601,-9.644055,-17.060616,-58.410645
410942055530642,-10.174484,-17.76159,-57.630047
410942054624601,-10.174484,-17.76159,-57.630047
410942054624601,-10.174484,-17.76159,-57.630047
410942057124601,-10.174484,-17.76159,-57.630047
410942057124601,-10.174484,-17.76159,-57.630047
410942059624601,-10.174484,-17.76159,-57.630047
410942059624601,-10.174484,-17.76159,-57.630047
410942062124601,-10.174484,-17.76159,-57.630047
410942062124601,-10.174484,-17.76159,-57.630047
410942065530642,-6.3705506,-17.92077,-58.90616
410942064624601,-6.3705506,-17.92077,-58.90616
410942064624601,-6.3705506,-17.92077,-58.90616
410942067124601,-6.3705506,-17.92077,-58.90616
410942067124601,-6.3705506,-17.92077,-58.90616
410942069624601,-6.3705506,-17.92077,-58.90616
410942069624601,-6.3705506,-17.92077,-58.90616
410942072124601,-6.3705506,-17.92077,-58.90616
410942072124601,-6.3705506,-17.92077,-58.90616
410942075530642,-7.9297943,-19.380442,-58.113487
410942074624601,-7.9297943,-19.380442,-58.113487
410942074624601,-7.9297943,-19.380442,-58.113487
410942077124601,-7.9297943,-19.380442,-58.113487
410942077124601,-7.9297943,-19.380442,-58.113487
410942079624601,-7.9297943,-19.380442,-58.113487
410942079624601,-7.9297943,-19.380442,-58.113487
410942082124601,-7.9297943,-19.380442,-58.113487
410942082124601,-7.9297943,-19.380442,-58.113487
410942085530642,-8.933286,-19.621391,-59.03682
410942084624601,-8.933286,-19.621391,-59.03682
410942084624601,-8.933286,-19.621391,-59.03682
410942087124601,-8.933286,-19.621391,-59.03682
410942087124601,-8.933286,-19.621391,-59.03682
410942089624601,-8.933286,-19.621391,-59.03682
410942089624601,-8.933286,-19.621391,-59.03682
410942092124601,-8.933286,-19.621391,-59.03682
410942092124601,-8.933286,-19.621391,-59.03682
410942095530642,-9.329884,-17.419632,-58.08306
410942094624601,-9.329884,-17.419632,-58.08306
410942094624601,-9.329884,-17.419632,-58.08306
410942097124601,-9.329884,-17.419632,-58.08306
410942097124601,-9.329884,-17.419632,-58.08306
410942099624601,-9.329884,-17.419632,-58.08306
410942099624601,-9.329884,-17.419632,-58.08306
410942102124601,-9.329884,-17.419632,-58.08306
410942102124601,-9.329884,-17.419632,-58.08306
410942105530642,-9.390858,-18.737625,-58.023643
410942104624601,-9.390858,-18.737625,-58.023643
410942104624601,-9.390858,-18.737625,-58.023643
410942107124601,-9.390858,-18.737625,-58.023643
410942107124601,-9.390858,-18.737625,-58.023643
410942109624601,-9.390858,-18.737625,-58.023643
410942109624601,-9.390858,-18.737625,-58.023643
410942112124601,-9.390858,-18.737625,-58.023643
410942112124601,-9.390858,-18.737625,-58.023643
410942115530642,-10.740097,-19.267529,-58.18127
410942114624601,-10.740097,-19.267529,-58.18127
410942114624601,-10.740097,-19.267529,-58.18127
410942117124601,-10.740097,-19.267529,-58.18127
410942117124601,-10.740097,-19.267529,-58.18127
410942119624601,-10.740097,-19.267529,-58.18127
410942119624601,-10.740097,-19.267529,-58.18127
410942122124601,-10.740097,-19.267529,-58.18127
410942122124601,-10.740097,-19.267529,-58.18127
410942125530642,-9.5316105,-18.23964,-59.265877
410942124624601,-9.5316105,-18.23964,-59.265877
410942124624601,-9.5316105,-18.23964,-59.265877
410942127124601,-9.5316105,-18.23964,-59.265877
410942127124601,-9.5316105,-18.23964,-59.265877
410942129624601,-9.5316105,-18.23964,-59.265877
410942129624601,-9.5316105,-18.23964,-59.265877
410942132124601,-9.5316105,-18.23964,-59.265877
410942132124601,-9.5316105,-18.23964,-59.265877
410942135530642,-9.242917,-19.114828,-57.85094
410942134624601,-9.242917,-19.114828,-57.85094
410942134624601,-9.242917,-19.114828,-57.85094
410942137124601,-9.242917,-19.114828,-57.85094
410942137124601,-9.242917,-19.114828,-57.85094
410942139624601,-9.242917,-19.114828,-57.85094
410942139624601,-9.242917,-19.114828,-57.85094
410942142124601,-9.242917,-19.114828,-57.85094
410942142124601,-9.242917,-19.114828,-57.85094
410942145530642,-8.688877,-17.878784,-57.8956
410942144624601,-8.688877,-17.878784,-57.8956
410942144624601,-8.688877,-17.878784,-57.8956
410942147124601,-8.688877,-17.878784,-57.8956
410942147124601,-8.688877,-17.878784,-57.8956
410942149624601,-8.688877,-17.878784,-57.8956
410942149624601,-8.688877,-17.878784,-57.8956
410942152124601,-8.688877,-17.878784,-57.8956
410942152124601,-8.688877,-17.878784,-57.8956
410942154624601,-8.688877,-17.878784,-57.8956
410942155530642,-8.335941,-17.46905,-59.73084
410942154624601,-8.335941,-17.46905,-59.73084
410942157124601,-8.335941,-17.46905,-59.73084
410942157124601,-8.335941,-17.46905,-59.73084
410942159624601,-8.335941,-17.46905,-59.73084
410942159624601,-8.335941,-17.46905,-59.73084
410942162124601,-8.335941,-17.46905,-59.73084
410942162124601,-8.335941,-17.46905,-59.73084
410942164624601,-8.335941,-17.46905,-59.73084
410942165530642,-9.340522,-17.698977,-59.590588
410942164624601,-9.340522,-17.698977,-59.590588
410942167124601,-9.340522,-17.698977,-59.590588
410942167124601,-9.340522,-17.698977,-59.590588
410942169624601,-9.340522,-17.698977,-59.590588
410942169624601,-9.340522,-17.698977,-59.590588
410942172124601,-9.340522,-17.698977,-59.590588
410942172124601,-9.340522,-17.698977,-59.590588
410942174624601,-9.340522,-17.698977,-59.590588
410942175530642,-10.018113,-18.030615,-59.7424
410942174624601,-10.018113,-18.030615,-59.7424
410942177124601,-10.018113,-18.030615,-59.7424
410942177124601,-10.018113,-18.030615,-59.7424
410942179624601,-10.018113,-18.030615,-59.7424
410942179624601,-10.018113,-18.030615,-59.7424
410942182124601,-10.018113,-18.030615,-59.7424
410942182124601,-10.018113,-18.030615,-59.7424
410942184624601,-10.018113,-18.030615,-59.7424
410942185530642,-9.5634985,-18.884464,-57.868702
410942184624601,-9.5634985,-18.884464,-57.868702
410942187124601,-9.5634985,-18.884464,-57.868702
410942187124601,-9.5634985,-18.884464,-57.868702
410942189624601,-9.5634985,-18.884464,-57.868702
410942189624601,-9.5634985,-18.884464,-57.868702
410942192124601,-9.5634985,-18.884464,-57.868702
410942194624601,-9.5634985,-18.884464,-57.868702
410942192124601,-9.5634985,-18.884464,-57.868702
410942195530642,-8.903577,-18.954521,-58.306824
410942194624601,-8.903577,-18.954521,-58.306824
410942197124601,-8.903577,-18.954521,-58.306824
410942197124601,-8.903577,-18.954521,-58.306824
410942199624601,-8.903577,-18.954521,-58.306824
410942199624601,-8.903577,-18.954521,-58.306824
410942202124601,-8.903577,-18.954521,-58.306824
410942202124601,-8.903577,-18.954521,-58.306824
410942204624601,-8.903577,-18.954521,-58.306824
410942205530642,-9.258564,-19.536997,-60.41611
410942204624601,-9.258564,-19.536997,-60.41611
410942207124601,-9.258564,-19.536997,-60.41611
410942209624601,-9.258564,-19.536997,-60.41611
410942207124601,-9.258564,-19.536997,-60.41611
410942209624601,-9.258564,-19.536997,-60.41611
410942212124601,-9.258564,-19.536997,-60.41611
410942212124601,-9.258564,-19.536997,-60.41611
410942214624601,-9.258564,-19.536997,-60.41611
410942215530642,-7.5044675,-17.38124,-59.26032
410942214624601,-7.5044675,-17.38124,-59.26032
410942217124601,-7.5044675,-17.38124,-59.26032
410942217124601,-7.5044675,-17.38124,-59.26032
410942219624601,-7.5044675,-17.38124,-59.26032
410942219624601,-7.5044675,-17.38124,-59.26032
410942222124601,-7.5044675,-17.38124,-59.26032
410942222124601,-7.5044675,-17.38124,-59.26032
410942224624601,-7.5044675,-17.38124,-59.26032
410942225530642,-9.298306,-16.771658,-59.176357
410942224624601,-9.298306,-16.771658,-59.176357
410942227124601,-9.298306,-16.771658,-59.176357
410942227124601,-9.298306,-16.771658,-59.176357
410942229624601,-9.298306,-16.771658,-59.176357
410942229624601,-9.298306,-16.771658,-59.176357
410942232124601,-9.298306,-16.771658,-59.176357
410942232124601,-9.298306,-16.771658,-59.176357
410942234624601,-9.298306,-16.771658,-59.176357
410942235530642,-10.321491,-17.39383,-58.7144
410942234624601,-10.321491,-17.39383,-58.7144
410942237124601,-10.321491,-17.39383,-58.7144
410942237124601,-10.321491,-17.39383,-58.7144
410942239624601,-10.321491,-17.39383,-58.7144
410942239624601,-10.321491,-17.39383,-58.7144
410942242124601,-10.321491,-17.39383,-58.7144
410942242124601,-10.321491,-17.39383,-58.7144
410942244624601,-10.321491,-17.39383,-58.7144
410942245530642,-9.6905,-18.138632,-60.642223
410942244624601,-9.6905,-18.138632,-60.642223
410942247124601,-9.6905,-18.138632,-60.642223
410942247124601,-9.6905,-18.138632,-60.642223
410942249624601,-9.6905,-18.138632,-60.642223
410942249624601,-9.6905,-18.138632,-60.642223
410942252124601,-9.6905,-18.138632,-60.642223
410942252124601,-9.6905,-18.138632,-60.642223
410942254624601,-9.6905,-18.138632,-60.642223
410942255530642,-7.201712,-18.011728,-59.680557
410942254624601,-7.201712,-18.011728,-59.680557
410942257124601,-7.201712,-18.011728,-59.680557
410942257124601,-7.201712,-18.011728,-59.680557
410942259624601,-7.201712,-18.011728,-59.680557
410942259624601,-7.201712,-18.011728,-59.680557
410942262124601,-7.201712,-18.011728,-59.680557
410942262124601,-7.201712,-18.011728,-59.680557
410942264624601,-7.201712,-18.011728,-59.680557
410942265530642,-9.156153,-17.28381,-59.301594
410942264624601,-9.156153,-17.28381,-59.301594
410942267124601,-9.156153,-17.28381,-59.301594
410942267124601,-9.156153,-17.28381,-59.301594
410942269624601,-9.156153,-17.28381,-59.301594
410942269624601,-9.156153,-17.28381,-59.301594
410942272124601,-9.156153,-17.28381,-59.301594
410942272124601,-9.156153,-17.28381,-59.301594
410942274624601,-9.156153,-17.28381,-59.301594
410942275530642,-9.156153,-17.28381,-59.301594
410942274624601,-9.156153,-17.28381,-59.301594
410942277124601,-9.156153,-17.28381,-59.301594
410942277124601,-9.156153,-17.28381,-59.301594
410942279624601,-9.156153,-17.28381,-59.301594
410942279624601,-9.156153,-17.28381,-59.301594
410942282124601,-9.156153,-17.28381,-59.301594
410942284624601,-9.156153,-17.28381,-59.301594
410942282124601,-9.156153,-17.28381,-59.301594
410942285530642,-8.55814,-18.662415,-58.768654
410942284624601,-8.55814,-18.662415,-58.768654
410942287124601,-8.55814,-18.662415,-58.768654
410942287124601,-8.55814,-18.662415,-58.768654
410942289624601,-8.55814,-18.662415,-58.768654
410942289624601,-8.55814,-18.662415,-58.768654
410942292124601,-8.55814,-18.662415,-58.768654
410942292124601,-8.55814,-18.662415,-58.768654
410942294624601,-8.55814,-18.662415,-58.768654
410942295530642,-9.705341,-18.37546,-58.047348
410942294624601,-9.705341,-18.37546,-58.047348
410942297124601,-9.705341,-18.37546,-58.047348
410942297124601,-9.705341,-18.37546,-58.047348
410942299624601,-9.705341,-18.37546,-58.047348
410942299624601,-9.705341,-18.37546,-58.047348
410942302124601,-9.705341,-18.37546,-58.047348
410942302124601,-9.705341,-18.37546,-58.047348
410942304624601,-9.705341,-18.37546,-58.047348
410942305530642,-9.672675,-17.738508,-60.20423
410942304624601,-9.672675,-17.738508,-60.20423
410942307124601,-9.672675,-17.738508,-60.20423
410942307124601,-9.672675,-17.738508,-60.20423
410942309624601,-9.672675,-17.738508,-60.20423
410942309624601,-9.672675,-17.738508,-60.20423
410942312124601,-9.672675,-17.738508,-60.20423
410942312124601,-9.672675,-17.738508,-60.20423
410942314624601,-9.672675,-17.738508,-60.20423
410942315530642,-8.719053,-18.54093,-58.169773
410942314624601,-8.719053,-18.54093,-58.169773
410942317124601,-8.719053,-18.54093,-58.169773
410942317124601,-8.719053,-18.54093,-58.169773
410942319624601,-8.719053,-18.54093,-58.169773
410942319624601,-8.719053,-18.54093,-58.169773
410942322124601,-8.719053,-18.54093,-58.169773
410942322124601,-8.719053,-18.54093,-58.169773
410942324624601,-8.719053,-18.54093,-58.169773
410942325530642,-9.339432,-17.71,-60.65417
410942324624601,-9.339432,-17.71,-60.65417
410942327124601,-9.339432,-17.71,-60.65417
410942327124601,-9.339432,-17.71,-60.65417
410942329624601,-9.339432,-17.71,-60.65417
410942329624601,-9.339432,-17.71,-60.65417
410942332124601,-9.339432,-17.71,-60.65417
410942332124601,-9.339432,-17.71,-60.65417
410942334624601,-9.339432,-17.71,-60.65417
410942335530642,-9.229633,-18.862253,-58.92641
410942334624601,-9.229633,-18.862253,-58.92641
410942337124601,-9.229633,-18.862253,-58.92641
410942337124601,-9.229633,-18.862253,-58.92641
410942339624601,-9.229633,-18.862253,-58.92641
410942339624601,-9.229633,-18.862253,-58.92641
410942342124601,-9.229633,-18.862253,-58.92641
410942342124601,-9.229633,-18.862253,-58.92641
410942344624601,-9.229633,-18.862253,-58.92641
410942345530642,-11.025028,-18.236923,-57.323036
410942344624601,-11.025028,-18.236923,-57.323036
410942347124601,-11.025028,-18.236923,-57.323036
410942347124601,-11.025028,-18.236923,-57.323036
410942349624601,-11.025028,-18.236923,-57.323036
410942349624601,-11.025028,-18.236923,-57.323036
410942352124601,-11.025028,-18.236923,-57.323036
410942352124601,-11.025028,-18.236923,-57.323036
410942354624601,-11.025028,-18.236923,-57.323036
410942355530642,-10.451917,-16.613352,-58.145226
410942354624601,-10.451917,-16.613352,-58.145226
410942357124601,-10.451917,-16.613352,-58.145226
410942357124601,-10.451917,-16.613352,-58.145226
410942359624601,-10.451917,-16.613352,-58.145226
410942359624601,-10.451917,-16.613352,-58.145226
410942362124601,-10.451917,-16.613352,-58.145226
410942362124601,-10.451917,-16.613352,-58.145226
410942364624601,-10.451917,-16.613352,-58.145226
410942365530642,-9.311279,-17.027382,-58.404766
410942364624601,-9.311279,-17.027382,-58.404766
410942367124601,-9.311279,-17.027382,-58.404766
410942367124601,-9.311279,-17.027382,-58.404766
410942369624601,-9.311279,-17.027382,-58.404766
410942369624601,-9.311279,-17.027382,-58.404766
410942372124601,-9.311279,-17.027382,-58.404766
410942372124601,-9.311279,-17.027382,-58.404766
410942374624601,-9.311279,-17.027382,-58.404766
410942375530642,-8.454949,-16.417099,-58.41384
410942374624601,-8.454949,-16.417099,-58.41384
410942377124601,-8.454949,-16.417099,-58.41384
410942377124601,-8.454949,-16.417099,-58.41384
410942379624601,-8.454949,-16.417099,-58.41384
410942379624601,-8.454949,-16.417099,-58.41384
410942382124601,-8.454949,-16.417099,-58.41384
410942382124601,-8.454949,-16.417099,-58.41384
410942384624601,-8.454949,-16.417099,-58.41384
410942385530642,-8.813206,-16.966509,-57.332367
410942384624601,-8.813206,-16.966509,-57.332367
410942387124601,-8.813206,-16.966509,-57.332367
410942387124601,-8.813206,-16.966509,-57.332367
410942389624601,-8.813206,-16.966509,-57.332367
410942389624601,-8.813206,-16.966509,-57.332367
410942392124601,-8.813206,-16.966509,-57.332367
410942392124601,-8.813206,-16.966509,-57.332367
410942394624601,-8.813206,-16.966509,-57.332367
410942395530642,-8.337809,-17.450153,-57.907547
410942394624601,-8.337809,-17.450153,-57.907547
410942397124601,-8.337809,-17.450153,-57.907547
410942397124601,-8.337809,-17.450153,-57.907547
410942399624601,-8.337809,-17.450153,-57.907547
410942399624601,-8.337809,-17.450153,-57.907547
410942402124601,-8.337809,-17.450153,-57.907547
410942402124601,-8.337809,-17.450153,-57.907547
410942404624601,-8.337809,-17.450153,-57.907547
410942405530642,-9.490019,-17.30602,-58.243885
410942404624601,-9.490019,-17.30602,-58.243885
410942407124601,-9.490019,-17.30602,-58.243885
410942407124601,-9.490019,-17.30602,-58.243885
410942409624601,-9.490019,-17.30602,-58.243885
410942409624601,-9.490019,-17.30602,-58.243885
410942412124601,-9.490019,-17.30602,-58.243885
410942412124601,-9.490019,-17.30602,-58.243885
410942414624601,-9.490019,-17.30602,-58.243885
410942415530642,-10.193867,-18.145966,-56.548637
410942414624601,-10.193867,-18.145966,-56.548637
410942417124601,-10.193867,-18.145966,-56.548637
410942417124601,-10.193867,-18.145966,-56.548637
410942419624601,-10.193867,-18.145966,-56.548637
410942419624601,-10.193867,-18.145966,-56.548637
410942422124601,-10.193867,-18.145966,-56.548637
410942425530642,-9.340988,-17.694252,-59.13476
410942422124601,-9.340988,-17.694252,-59.13476
410942424624601,-9.340988,-17.694252,-59.13476
410942424624601,-9.340988,-17.694252,-59.13476
410942427124601,-9.340988,-17.694252,-59.13476
410942427124601,-9.340988,-17.694252,-59.13476
410942429624601,-9.340988,-17.694252,-59.13476
410942429624601,-9.340988,-17.694252,-59.13476
410942432124601,-9.340988,-17.694252,-59.13476
410942435530642,-9.693147,-18.111862,-58.05923
410942432124601,-9.693147,-18.111862,-58.05923
410942434624601,-9.693147,-18.111862,-58.05923
410942434624601,-9.693147,-18.111862,-58.05923
410942437124601,-9.693147,-18.111862,-58.05923
410942437124601,-9.693147,-18.111862,-58.05923
410942439624601,-9.693147,-18.111862,-58.05923
410942439624601,-9.693147,-18.111862,-58.05923
410942442124601,-9.693147,-18.111862,-58.05923
410942445530642,-10.001377,-17.61947,-58.240818
410942444624601,-10.001377,-17.61947,-58.240818
410942442124601,-10.001377,-17.61947,-58.240818
410942444624601,-10.001377,-17.61947,-58.240818
410942447124601,-10.001377,-17.61947,-58.240818
410942447124601,-10.001377,-17.61947,-58.240818
410942449624601,-10.001377,-17.61947,-58.240818
410942449624601,-10.001377,-17.61947,-58.240818
410942452124601,-10.001377,-17.61947,-58.240818
410942455530642,-8.541092,-18.254417,-57.57095
410942452124601,-8.541092,-18.254417,-57.57095
410942454624601,-8.541092,-18.254417,-57.57095
410942454624601,-8.541092,-18.254417,-57.57095
410942457124601,-8.541092,-18.254417,-57.57095
410942459624601,-8.541092,-18.254417,-57.57095
410942457124601,-8.541092,-18.254417,-57.57095
410942459624601,-8.541092,-18.254417,-57.57095
410942462124601,-8.541092,-18.254417,-57.57095
410942462124601,-8.541092,-18.254417,-57.57095
410942465530642,-7.6778874,-17.52021,-58.34567
410942464624601,-7.6778874,-17.52021,-58.34567
410942464624601,-7.6778874,-17.52021,-58.34567
410942467124601,-7.6778874,-17.52021,-58.34567
410942467124601,-7.6778874,-17.52021,-58.34567
410942469624601,-7.6778874,-17.52021,-58.34567
410942469624601,-7.6778874,-17.52021,-58.34567
410942472124601,-7.6778874,-17.52021,-58.34567
410942472124601,-7.6778874,-17.52021,-58.34567
410942474624601,-7.6778874,-17.52021,-58.34567
410942475530642,-7.8669524,-18.081345,-59.996193
410942474624601,-7.8669524,-18.081345,-59.996193
410942477124601,-7.8669524,-18.081345,-59.996193
410942477124601,-7.8669524,-18.081345,-59.996193
410942479624601,-7.8669524,-18.081345,-59.996193
410942479624601,-7.8669524,-18.081345,-59.996193
410942482124601,-7.8669524,-18.081345,-59.996193
410942482124601,-7.8669524,-18.081345,-59.996193
410942485530642,-9.561631,-18.90336,-59.691994
410942484624601,-9.561631,-18.90336,-59.691994
410942484624601,-9.561631,-18.90336,-59.691994
410942487124601,-9.561631,-18.90336,-59.691994
410942487124601,-9.561631,-18.90336,-59.691994
410942489624601,-9.561631,-18.90336,-59.691994
410942489624601,-9.561631,-18.90336,-59.691994
410942492124601,-9.561631,-18.90336,-59.691994
410942492124601,-9.561631,-18.90336,-59.691994
410942495530642,-9.663126,-17.448141,-57.633114
410942494624601,-9.663126,-17.448141,-57.633114
410942494624601,-9.663126,-17.448141,-57.633114
410942497124601,-9.663126,-17.448141,-57.633114
410942497124601,-9.663126,-17.448141,-57.633114
410942499624601,-9.663126,-17.448141,-57.633114
